Difficulty,Time,Sum of HR,Hashrates,,,,,,,,,,,,
1376302.2679,8.0494,12239303283558.2000,2.18803E+12,,,,,68375995998,2.73504E+11,,1.36752E+12,8.20512E+12,,,1.36752E+11
1376302.2679,9.5240,10344399014073.7000,1.50713E+12,,,,,,4.79542E+11,,1.30161E+12,7.05611E+12,,,
1496978.5950,10.7448,9631041122139.8500,1.72496E+12,,,,,71873441210,1.43747E+11,,1.0781E+12,6.61236E+12,,,
1496978.5950,12.6224,8489490234336.2200,1.12692E+12,,,,,1.50256E+11,1.50256E+11,,1.87821E+12,5.10872E+12,,,75128232162
1496978.5950,10.6232,10087124272611.1000,1.47257E+12,,,,,73628644326,4.41772E+11,,1.5462E+12,6.55295E+12,,,
1496978.5950,9.8494,10879609589506.3000,1.50064E+12,,,,,75031790272,5.25223E+11,,1.05045E+12,7.50318E+12,,,2.25095E+11
1496978.5950,10.5938,10115156611169.1000,1.329E+12,,,,,,2.215E+11,,1.03367E+12,7.53099E+12,,,
1496978.5950,9.3360,11477876458596.4000,1.49063E+12,,,,,74531665316,1.49063E+11,,1.11797E+12,8.64567E+12,,,
1496978.5950,9.2369,11601119179681.3000,1.26422E+12,,,,,,3.71831E+11,,1.18986E+12,8.55211E+12,,,2.23098E+11
1496978.5950,8.5801,12489179301155.9000,1.48681E+12,,,,,,2.97361E+11,,1.48681E+12,9.2182E+12,,,
1496978.5950,8.6844,12339062388268.0000,1.42086E+12,,,,,74782196293,5.98258E+11,,1.42086E+12,8.8243E+12,,,
1496978.5950,10.7741,9945852541234.2800,7.42228E+11,,,,,74222780158,1.48446E+11,,1.55868E+12,7.34806E+12,,,74222780158
1496978.5950,8.6356,12408793084630.8000,1.56979E+12,,,,,1.49504E+11,5.23262E+11,,1.42028E+12,8.74596E+12,,,
1496978.5950,9.0686,11816306841929.0000,1.32933E+12,,,,,,3.6926E+11,,1.62474E+12,8.49297E+12,,,
1496978.5950,10.4465,10257807765892.8000,1.42262E+12,,,,,74874509240,2.99498E+11,,1.27287E+12,7.11308E+12,,,74874509240
1496978.5950,11.9008,9004240360209.1300,1.11623E+12,,,,,74415209589,2.97661E+11,,1.11623E+12,6.39971E+12,,,
1498294.3628,9.3578,11458171408100.9000,1.64758E+12,,,,,74890009203,2.2467E+11,,1.34802E+12,8.16301E+12,,,
1498294.3628,8.5649,12522278553298.6000,1.17857E+12,,,,,1.47321E+11,4.41963E+11,,1.62053E+12,9.1339E+12,,,
1498294.3628,8.8506,12118024222541.9000,1.51475E+12,,,,,75737651391,2.27213E+11,,1.36328E+12,8.86131E+12,,,75737651391
1498294.3628,10.0033,10721709887160.0000,1.57452E+12,,,,,74976992218,1.49954E+11,,9.74701E+11,7.94756E+12,,,
1498294.3628,9.1354,11740251380758.2000,9.53895E+11,,,,,1.46753E+11,1.46753E+11,,1.76104E+12,8.73181E+12,,,
1498294.3628,9.1809,11682079571624.5000,1.03512E+12,,,,,2.21812E+11,2.95749E+11,,1.92237E+12,8.13309E+12,,,73937212479
1498294.3628,9.1022,11783075426952.9000,1.2678E+12,,,,,1.49153E+11,2.23729E+11,,8.94917E+11,9.24748E+12,,,
1498294.3628,11.3561,9444460074288.7500,1.34921E+12,,,,,,2.24868E+11,,1.1993E+12,6.67109E+12,,,
1498294.3628,7.7415,13854199950932.1000,2.10825E+12,,,,,1.50589E+11,4.51767E+11,,1.58119E+12,9.56241E+12,,,
1498294.3628,9.3316,11493386765428.9000,1.46413E+12,,,,,1.46413E+11,6.58857E+11,,1.09809E+12,8.05269E+12,,,73206285130
1498294.3628,9.3647,11452830117625.2000,1.59278E+12,,,,,75846557070,2.2754E+11,,1.59278E+12,7.88804E+12,,,75846557070
1498294.3628,9.4234,11381467126290.3000,1.31325E+12,,,,,2.18874E+11,3.64791E+11,,1.53212E+12,7.95244E+12,,,
1498294.3628,9.5858,11188668318941.4000,1.19346E+12,,,,,2.98364E+11,3.72956E+11,,8.95093E+11,8.4288E+12,,,
1626553.4813,10.1831,11203773475706.0000,1.11243E+12,,,,,,3.17838E+11,,1.35081E+12,8.42269E+12,,,
1626553.4813,9.3736,12421409009784.1000,1.20988E+12,,,,,80658500064,3.22634E+11,,1.61317E+12,9.19507E+12,,,
1626553.4813,8.4828,13725732230863.5000,1.61479E+12,,,,,80739601358,8.07396E+11,,8.07396E+11,1.03347E+13,,,80739601358
1626553.4813,10.1089,11517870484225.7000,9.73341E+11,,,,,1.62224E+11,4.05559E+11,,1.29779E+12,8.67896E+12,,,
1626553.4813,12.4249,9370992343285.6900,1.37334E+12,,,,,,1.61569E+11,,8.88629E+11,6.86668E+12,,,80784416752
1626553.4813,10.6663,10916000364179.5000,1.23113E+12,,,,,82075190708,4.92451E+11,,1.14905E+12,7.96129E+12,,,
1626553.4813,10.6468,10935945919397.1000,1.43684E+12,,,,,3.19298E+11,4.78947E+11,,6.38595E+11,7.98244E+12,,,79824422769
1626553.4813,12.1463,9585904263992.1600,1.14703E+12,,,,,1.63862E+11,4.09654E+11,,1.0651E+12,6.80026E+12,,,
1626553.4813,10.7607,10820267006279.4000,1.35253E+12,,,,,1.59122E+11,1.59122E+11,,1.59122E+12,7.47871E+12,,,79560786811
1626553.4813,10.9163,10666018403728.8000,1.73633E+12,,,,,1.65365E+11,1.65365E+11,,1.07487E+12,7.52409E+12,,,
1626553.4813,9.7612,11928140842169.2000,1.27234E+12,,,,,,3.97605E+11,,1.59042E+12,8.42922E+12,,,2.38563E+11
1626553.4813,9.8280,11847131881748.8000,1.46061E+12,,,,,1.62289E+11,2.43434E+11,,1.37946E+12,8.60134E+12,,,
1626553.4813,9.8795,11785362350125.7000,1.20259E+12,,,,,80172532994,3.2069E+11,,8.01725E+11,9.30001E+12,,,80172532994
1626553.4813,10.1160,11509857971487.7000,1.14282E+12,,,,,1.6326E+11,3.26521E+11,,1.14282E+12,7.99976E+12,,,7.34672E+11
1626553.4813,11.4349,10100745914021.1000,1.6702E+12,,,,,,6.36267E+11,,1.193E+12,6.60127E+12,,,
1577913.4857,11.2420,10047268501296.5000,1.38865E+12,,,,,81685109767,4.90111E+11,,1.38865E+12,6.37144E+12,,,3.2674E+11
1577913.4857,10.6495,10606247312439.6000,1.52608E+12,,,,,1.52608E+11,6.10431E+11,,1.52608E+12,6.71475E+12,,,76303937500
1577913.4857,13.6036,8303066232417.5400,6.2079E+11,,,,,77598749836,1.55197E+11,,1.16398E+12,5.8975E+12,,,3.87994E+11
1577913.4857,9.6098,11753804256484.6000,1.64553E+12,,,,,,8.61946E+11,,1.48882E+12,7.44408E+12,,,3.13435E+11
1577913.4857,10.6636,10592263042331.2000,1.09846E+12,,,,,,2.35384E+11,,6.2769E+11,8.39535E+12,,,2.35384E+11
1577913.4857,10.9247,10339047870593.2000,1.59062E+12,,,,,,4.77187E+11,,9.54374E+11,6.99874E+12,,,3.18125E+11
1577913.4857,9.3049,12138942981941.5000,1.46904E+12,,,,,77318108165,7.73181E+11,,1.23709E+12,8.1184E+12,,,4.63909E+11
