Difficulty,Time,Sum of HR,Hashrates,,,,,,,,,,,,,
317688400354.0340,9.2896,2447999001908020000.0000,4.86461E+17,,1.56923E+16,9.41538E+16,2.82461E+17,2.98154E+17,,,4.55077E+17,7.84615E+16,1.56923E+16,4.70769E+16,,6.74769E+17
317688400354.0340,9.0729,2506491191547820000.0000,3.94102E+17,,6.30564E+16,1.89169E+17,2.36461E+17,2.36461E+17,,,3.62574E+17,2.99518E+17,7.88205E+16,1.41877E+17,,5.04451E+17
317688400354.0340,8.7709,2592770508813030000.0000,5.69145E+17,,1.58096E+16,2.52953E+17,2.37144E+17,1.26477E+17,,,4.74287E+17,1.73905E+17,9.48575E+16,1.42286E+17,,5.05906E+17
317688400354.0340,9.3825,2423779792936190000.0000,6.65351E+17,,3.16834E+16,2.37625E+17,1.26734E+17,1.74259E+17,,,3.32676E+17,7.92085E+16,4.75251E+16,1.58417E+17,,5.70301E+17
317688400354.0340,10.3313,2201175121596140000.0000,3.77344E+17,,7.86134E+16,1.72949E+17,1.41504E+17,2.20118E+17,,,4.40235E+17,1.41504E+17,3.14454E+16,1.57227E+17,,4.40235E+17
317688400354.0340,8.9561,2539163480328490000.0000,5.51992E+17,,6.30848E+16,1.2617E+17,2.52339E+17,2.99653E+17,,1.57712E+16,4.73136E+17,7.8856E+16,,7.8856E+16,,5.99306E+17
317688400354.0340,10.3337,2200666853637670000.0000,4.30565E+17,,4.78406E+16,7.97343E+16,2.71097E+17,1.75415E+17,,,3.0299E+17,1.59469E+17,1.59469E+16,1.43522E+17,,5.74087E+17
317688400354.0340,8.7031,2612981313034050000.0000,3.59872E+17,,3.12932E+16,2.19052E+17,2.34699E+17,3.12932E+17,,,5.78924E+17,2.03406E+17,1.56466E+16,1.87759E+17,,4.69398E+17
317688400354.0340,10.5762,2150202027972950000.0000,3.47827E+17,,7.90515E+16,1.73913E+17,2.84586E+17,1.42293E+17,,1.58103E+16,2.84586E+17,1.10672E+17,1.58103E+16,7.90515E+16,,6.16602E+17
336899932795.8080,8.9665,2550611072834090000.0000,3.98533E+17,,6.37653E+16,2.23178E+17,1.59413E+17,2.07237E+17,,,3.18826E+17,1.75355E+17,4.7824E+16,1.91296E+17,,7.65183E+17
336899932795.8080,9.4575,2549954521855980000.0000,3.33327E+17,,3.33327E+16,2.33329E+17,2.99995E+17,3.33327E+17,,,4.99991E+17,1.33331E+17,3.33327E+16,1.33331E+17,,5.16657E+17
336899932795.8080,8.3379,2892367674199040000.0000,6.72644E+17,,1.17713E+17,1.17713E+17,1.00897E+17,3.19506E+17,,,4.87667E+17,1.00897E+17,3.36322E+16,3.0269E+17,,6.39011E+17
336899932795.8080,9.6461,2500099395350900000.0000,4.33351E+17,,8.33366E+16,2.83345E+17,1.66673E+17,2.00008E+17,1.66673E+16,,3.83349E+17,1.66673E+17,6.66693E+16,1.16671E+17,,5.83357E+17
336899932795.8080,8.3484,2888741933280780000.0000,6.55005E+17,,1.17565E+17,2.0154E+17,2.3513E+17,2.51925E+17,,,4.19875E+17,8.39751E+16,5.0385E+16,1.51155E+17,,7.22185E+17
336899932795.8080,8.6318,2793870926395720000.0000,5.18623E+17,,1.17108E+17,1.50568E+17,2.50946E+17,2.34217E+17,,,2.34217E+17,2.00757E+17,5.01893E+16,2.67676E+17,,7.69569E+17
336899932795.8080,8.5356,2825370459979170000.0000,4.34672E+17,,1.00309E+17,2.17336E+17,3.51082E+17,2.67491E+17,,,3.34363E+17,1.00309E+17,8.35908E+16,2.17336E+17,,7.18881E+17
336899932795.8080,9.1175,2645046191943550000.0000,4.85483E+17,,6.69632E+16,1.84149E+17,2.34371E+17,2.84594E+17,,1.67408E+16,3.51557E+17,1.00445E+17,8.3704E+16,1.00445E+17,,7.36595E+17
336899932795.8080,9.6040,2511061698914670000.0000,5.18953E+17,,5.02212E+16,8.37021E+16,2.34366E+17,1.67404E+17,,,4.1851E+17,1.00442E+17,5.02212E+16,1.33923E+17,,7.53319E+17
336899932795.8080,8.2767,2913741735798010000.0000,5.69352E+17,,6.69826E+16,1.67456E+17,2.6793E+17,3.68404E+17,,1.67456E+16,3.34913E+17,1.17219E+17,6.69826E+16,2.34439E+17,,7.03317E+17
336899932795.8080,7.5999,3173225839774770000.0000,6.71582E+17,,6.71582E+16,2.35054E+17,1.51106E+17,3.19002E+17,,,5.20476E+17,2.18264E+17,3.35791E+16,1.67896E+17,,7.89109E+17
336899932795.8080,7.9668,3027107675796630000.0000,6.02077E+17,,8.36218E+16,1.83968E+17,2.00692E+17,2.84314E+17,,,4.85006E+17,1.83968E+17,5.01731E+16,2.34141E+17,,7.19147E+17
392963262344.3700,8.1682,2975043751863340000.0000,5.64232E+17,,1.02588E+17,2.05175E+17,2.39371E+17,2.39371E+17,,,4.10351E+17,1.7098E+17,1.7098E+16,2.05175E+17,,8.20702E+17
392963262344.3700,10.4773,2684796681588870000.0000,4.08556E+17,,7.78202E+16,2.14006E+17,1.9455E+17,2.14006E+17,,,5.05831E+17,1.9455E+17,1.9455E+16,9.72752E+16,,7.58747E+17
392963262344.3700,9.7289,2891336571979420000.0000,5.62743E+17,,1.5524E+17,2.32859E+17,2.32859E+17,1.35835E+17,,,4.85124E+17,2.13454E+17,5.82148E+16,1.5524E+17,,6.59768E+17
392963262344.3700,9.5849,2934762801345350000.0000,4.33321E+17,,1.37875E+17,2.1666E+17,3.74231E+17,1.96964E+17,,1.96964E+16,5.71195E+17,1.57571E+17,3.93928E+16,2.1666E+17,,5.71195E+17
392963262344.3700,9.3578,3005969065660170000.0000,4.26654E+17,,1.93933E+17,1.7454E+17,2.52114E+17,1.93933E+17,,,4.84834E+17,1.35753E+17,5.818E+16,1.93933E+17,,8.92094E+17
392963262344.3700,8.3410,3372434016440800000.0000,5.35622E+17,,1.58703E+17,2.18216E+17,2.7773E+17,2.18216E+17,1.98378E+16,,3.76919E+17,9.91892E+16,9.91892E+16,3.96757E+17,,9.72055E+17
392963262344.3700,9.5945,2931820789986250000.0000,3.66478E+17,,2.12171E+17,2.89324E+17,1.54306E+17,2.50748E+17,,,4.82207E+17,1.92883E+17,5.78649E+16,2.50748E+17,,6.7509E+17
392963262344.3700,8.6826,3239731588159250000.0000,4.26791E+17,,2.32795E+17,3.10393E+17,1.93996E+17,3.87992E+17,,,4.6559E+17,1.35797E+17,9.6998E+16,1.74596E+17,,8.14783E+17
392963262344.3700,9.9449,2828523670720510000.0000,6.08918E+17,,1.37498E+17,1.5714E+17,2.16068E+17,2.3571E+17,,,3.1428E+17,7.85701E+16,1.17855E+17,2.94638E+17,,6.67846E+17
392963262344.3700,9.9583,2824726528426510000.0000,4.87022E+17,,2.72732E+17,9.74044E+16,2.92213E+17,2.72732E+17,,,3.89617E+17,1.55847E+17,3.89617E+16,2.72732E+17,,5.45464E+17
392963262344.3700,7.4852,3757981644176260000.0000,4.30602E+17,,2.34874E+17,3.32738E+17,3.13165E+17,4.11029E+17,,,6.06757E+17,2.15301E+17,1.95728E+16,3.52311E+17,,8.41631E+17
392963262344.3700,9.1639,3069586726366590000.0000,4.10582E+17,,3.51927E+17,3.12824E+17,2.5417E+17,2.73721E+17,,,3.51927E+17,1.17309E+17,9.77575E+16,1.95515E+17,,7.03854E+17
392963262344.3700,9.6828,2905097843035000000.0000,4.48438E+17,,1.16984E+17,2.33968E+17,1.94973E+17,3.31454E+17,,,5.0693E+17,1.94973E+17,1.94973E+16,3.31454E+17,,5.26427E+17
422170566883.8370,10.0345,2807612645463480000.0000,5.26427E+17,,1.16984E+17,1.36481E+17,1.55978E+17,2.53465E+17,,,4.09444E+17,1.75476E+17,5.84919E+16,2.1447E+17,,7.60395E+17
422170566883.8370,9.0428,3341913522022970000.0000,5.0444E+17,,1.89165E+17,1.47128E+17,2.10183E+17,5.25458E+17,,,4.62403E+17,2.10183E+17,6.3055E+16,3.15275E+17,,7.14623E+17
422170566883.8370,11.4824,2631866709195310000.0000,3.36879E+17,,1.05275E+17,1.47385E+17,1.2633E+17,3.57934E+17,,,4.42154E+17,1.47385E+17,1.2633E+17,2.73714E+17,,5.68483E+17
422170566883.8370,9.3982,3215513288545570000.0000,5.96254E+17,,2.98127E+17,2.76832E+17,2.76832E+17,3.83306E+17,,,3.40717E+17,6.38844E+16,4.25896E+16,1.49064E+17,,7.87907E+17
422170566883.8370,9.9757,3029380589819760000.0000,5.1873E+17,,1.03746E+17,2.28241E+17,2.4899E+17,3.73485E+17,,,3.94234E+17,1.86743E+17,2.07492E+16,2.07492E+17,,7.46971E+17
422170566883.8370,8.5857,3519823148656380000.0000,6.24821E+17,,1.04137E+17,1.87446E+17,2.08274E+17,2.49928E+17,,,3.74892E+17,2.29101E+17,8.33094E+16,4.16547E+17,,1.04137E+18
422170566883.8370,9.7285,3106365484303700000.0000,4.8603E+17,,1.69054E+17,1.47922E+17,2.53581E+17,4.64898E+17,,,4.8603E+17,1.47922E+17,8.4527E+16,2.11317E+17,,6.55084E+17
422170566883.8370,10.3531,2918941689222080000.0000,4.61991E+17,,1.67997E+17,1.46997E+17,2.09996E+17,2.72995E+17,,,3.56993E+17,1.88996E+17,1.04998E+17,2.72995E+17,,7.34985E+17
422170566883.8370,10.3112,2930810595677140000.0000,6.28031E+17,,1.04672E+17,2.09344E+17,2.09344E+17,3.76819E+17,2.09344E+16,,3.14015E+17,1.46541E+17,6.28031E+16,2.09344E+17,,6.48965E+17
422170566883.8370,8.7647,3447929056921760000.0000,6.76894E+17,,2.53835E+17,2.96141E+17,1.48071E+17,3.596E+17,,,4.23059E+17,1.26918E+17,1.05765E+17,2.53835E+17,,8.03812E+17
422170566883.8370,8.5407,3538356448377950000.0000,5.02488E+17,,1.67496E+17,2.0937E+17,2.0937E+17,2.93118E+17,,,7.32796E+17,2.0937E+17,,2.0937E+17,,1.00498E+18
422170566883.8370,10.1574,2975175240587400000.0000,5.13699E+17,,8.56166E+16,1.49829E+17,2.5685E+17,2.78254E+17,,,3.85274E+17,2.5685E+17,8.56166E+16,2.14041E+17,,7.49145E+17
422170566883.8370,9.8240,3076170164519730000.0000,6.51904E+17,,1.62976E+17,1.83348E+17,2.64836E+17,3.66696E+17,,,3.66696E+17,1.62976E+17,2.0372E+16,1.42604E+17,,7.53764E+17
422170566883.8370,9.5311,3170679607803850000.0000,4.40955E+17,,1.67983E+17,2.51975E+17,6.29936E+16,3.35966E+17,,,3.9896E+17,1.88981E+17,1.25987E+17,3.35966E+17,,8.60913E+17
