Difficulty,Time,Sum,Hashrates,,,,,,,,,,,,,
13798783827516.4000,8.3767,111361243378888000000.0000,1.28001E+19,,5.76006E+18,,,3.20004E+18,,,1.85602E+19,6.40007E+18,5.63206E+19,8.32009E+18,,
13798783827516.4000,10.0891,97902978913580100000.0000,1.18039E+19,,5.55478E+18,,,1.38869E+18,,,1.87474E+19,2.77739E+18,5.06874E+19,6.94347E+18,,
13798783827516.4000,8.6270,114495529956960000000.0000,1.15173E+19,,4.74242E+18,,,2.03247E+18,,,1.69372E+19,4.74242E+18,6.23289E+19,1.08398E+19,,1.35498E+18
13798783827516.4000,8.5187,115952096756780000000.0000,1.03529E+19,,6.21172E+18,,,1.38038E+18,,,2.07057E+19,4.14115E+18,6.62583E+19,6.90191E+18,,
13798783827516.4000,8.8521,111583708942551000000.0000,1.16376E+19,,2.73825E+18,,,2.73825E+18,,,2.32751E+19,6.16106E+18,5.33959E+19,1.16376E+19,,
13798783827516.4000,10.6354,92874028237862800000.0000,8.94342E+18,,3.43978E+18,,,3.43978E+18,,,1.03193E+19,2.75182E+18,5.22846E+19,1.16952E+19,,
13798783827516.4000,8.2367,119920639761108000000.0000,1.43087E+19,,4.0882E+18,,,2.72547E+18,,,2.38479E+19,6.81367E+18,6.40485E+19,4.0882E+18,,
13798783827516.4000,10.1317,97491672892813700000.0000,8.23873E+18,,7.55217E+18,,,1.37312E+18,,,2.05968E+19,2.05968E+18,5.21786E+19,5.49249E+18,,
13798783827516.4000,9.0588,109038086418190000000.0000,1.52792E+19,,6.9451E+18,,,1.38902E+18,,,1.45847E+19,5.55608E+18,5.90334E+19,5.55608E+18,,6.9451E+17
13798783827516.4000,9.7347,101467728366730000000.0000,9.53388E+18,,8.85289E+18,,,3.40496E+18,,,1.63438E+19,8.1719E+18,5.17554E+19,3.40496E+18,,
13798783827516.4000,8.8656,111413835466892000000.0000,5.46816E+18,,4.10112E+18,,,2.05056E+18,,,2.52903E+19,6.15168E+18,6.15168E+19,6.15168E+18,,6.8352E+17
13798783827516.4000,9.5547,103378510209866000000.0000,1.0954E+19,,5.47701E+18,,,3.42313E+18,,,2.05388E+19,4.10776E+18,4.79238E+19,1.02694E+19,,6.84626E+17
13798783827516.4000,10.0420,98362830927544400000.0000,1.51327E+19,,3.43926E+18,,,3.43926E+18,,,1.8572E+19,3.43926E+18,4.67739E+19,7.56637E+18,,
14776367535688.6000,9.9199,99719224516086900000.0000,8.25263E+18,,3.43859E+18,,,2.75088E+18,,,1.23789E+19,4.12631E+18,5.98315E+19,8.25263E+18,,6.87719E+17
14776367535688.6000,9.5745,110473990584337000000.0000,1.02426E+19,,3.65808E+18,,,1.46323E+18,,,1.97536E+19,9.51101E+18,5.77977E+19,8.04777E+18,,
14776367535688.6000,8.9790,117800355309292000000.0000,1.18541E+19,,1.48177E+18,,,2.96353E+18,,,2.14856E+19,7.40883E+18,6.66794E+19,5.92706E+18,,
14776367535688.6000,9.0963,116281340367992000000.0000,1.31639E+19,,4.38798E+18,,,5.1193E+18,,,2.04772E+19,5.85063E+18,5.85063E+19,8.77595E+18,,
14776367535688.6000,10.9169,96889385188505800000.0000,1.10102E+19,,2.20203E+18,,,4.40406E+18,,,1.68822E+19,4.40406E+18,4.84447E+19,8.07412E+18,,1.46802E+18
14776367535688.6000,9.5934,110255872620410000000.0000,7.35039E+18,,4.41023E+18,,,5.14527E+18,,,1.9111E+19,1.47008E+18,5.95382E+19,1.32307E+19,,
14776367535688.6000,9.4424,112019164240350000000.0000,1.76872E+19,,3.68484E+18,,,7.36968E+17,,,1.84242E+19,5.15878E+18,5.89575E+19,7.36968E+18,,
14776367535688.6000,9.4825,111546305458733000000.0000,1.09359E+19,,1.45812E+18,,,1.45812E+18,,,1.74975E+19,6.56155E+18,6.41574E+19,8.74873E+18,,7.29061E+17
14776367535688.6000,9.2135,114803061177620000000.0000,1.39824E+19,,2.94367E+18,,,1.47183E+18,,,2.35493E+19,5.15142E+18,6.10811E+19,6.62325E+18,,
14776367535688.6000,9.0401,117004028568046000000.0000,1.25099E+19,,2.9435E+18,,,2.20762E+18,,,2.42839E+19,6.62287E+18,5.96058E+19,8.09462E+18,,7.35874E+17
14776367535688.6000,9.5087,111238947964780000000.0000,1.09775E+19,,2.92734E+18,,,2.19551E+18,,,2.78097E+19,5.85468E+18,5.56195E+19,5.85468E+18,,
14776367535688.6000,8.7764,120519899402400000000.0000,1.24929E+19,,3.67439E+18,,,4.40926E+18,,,1.54324E+19,4.40926E+18,6.83436E+19,1.10232E+19,,7.34877E+17
14776367535688.6000,10.0712,105025450355657000000.0000,1.46889E+19,,7.34444E+17,,,,,,2.27678E+19,3.67222E+18,5.50833E+19,7.34444E+18,,7.34444E+17
14776367535688.6000,10.9612,96498379961047400000.0000,1.48459E+19,,1.48459E+18,,,3.71148E+18,,,1.55882E+19,4.45377E+18,5.12184E+19,5.19607E+18,,
15466098935554.7000,10.2320,106364970924013000000.0000,1.42319E+19,,2.24715E+18,,,4.49429E+18,,,1.72281E+19,2.24715E+18,5.39315E+19,1.04867E+19,,1.4981E+18
15466098935554.7000,9.0534,122285760012717000000.0000,1.29929E+19,,2.29286E+18,,,1.52857E+18,,,2.44572E+19,4.58572E+18,6.49643E+19,1.14643E+19,,
15466098935554.7000,9.1985,120357229012121000000.0000,7.71521E+18,,1.54304E+18,,,3.8576E+18,,,2.31456E+19,8.48673E+18,6.94369E+19,6.17217E+18,,
15466098935554.7000,10.0183,110508561126490000000.0000,1.07439E+19,,,,,3.8371E+18,,,1.84181E+19,6.90679E+18,6.7533E+19,3.06968E+18,,
15466098935554.7000,9.5732,115646694543727000000.0000,1.14881E+19,,2.29762E+18,,,7.65872E+18,,,1.91468E+19,4.59523E+18,6.05039E+19,9.19047E+18,,7.65872E+17
15466098935554.7000,10.0371,110301837535263000000.0000,1.07988E+19,,3.08537E+18,,,1.54268E+18,,,2.54543E+19,4.62805E+18,5.63079E+19,7.71342E+18,,7.71342E+17
15466098935554.7000,9.7601,113431470987497000000.0000,1.53286E+19,,1.53286E+18,,,4.59857E+18,,,1.83943E+19,3.83214E+18,6.20807E+19,7.66429E+18,,
