Difficulty,Time,Sum of HR,Hashrates,,,,,,,,,,,,,
40640955016.5765,8.7356,333028948119568000.0000,5.44956E+16,1.81652E+16,,1.41285E+16,,8.07343E+15,4.03671E+15,8.07343E+15,7.87159E+16,8.07343E+15,5.6514E+16,,4.23855E+16,4.03671E+16
40640955016.5765,8.7231,333503276917015000.0000,5.65945E+16,1.61699E+16,,1.21274E+16,,1.21274E+16,2.02123E+15,1.01062E+16,7.8828E+16,1.21274E+16,4.85096E+16,,3.23397E+16,5.2552E+16
40640955016.5765,8.7910,330926690461600000.0000,4.69834E+16,8.17103E+15,,2.65558E+16,,8.17103E+15,4.08551E+15,4.08551E+15,7.76248E+16,1.63421E+16,5.924E+16,,3.47269E+16,4.49407E+16
40640955016.5765,8.4603,343865198717183000.0000,3.39867E+16,7.99687E+15,,3.79851E+16,,1.59937E+16,,1.19953E+16,8.39671E+16,1.39945E+16,4.19835E+16,,2.99882E+16,6.59741E+16
40640955016.5765,9.1788,316945379533101000.0000,4.67291E+16,1.82853E+16,,1.82853E+16,,1.62536E+16,2.0317E+15,4.0634E+15,7.72046E+16,2.0317E+16,4.26657E+16,,3.25072E+16,3.86023E+16
40640955016.5765,9.1542,317798028191971000.0000,5.02845E+16,1.81024E+16,,2.21252E+16,,1.40797E+16,,8.04552E+15,4.82731E+16,1.81024E+16,5.43073E+16,,3.41935E+16,5.02845E+16
40640955016.5765,10.0651,289037105685789000.0000,4.95492E+16,1.8581E+16,,2.47746E+16,,6.19365E+15,,2.06455E+15,6.40011E+16,6.19365E+15,4.33556E+16,,2.47746E+16,4.95492E+16
40640955016.5765,9.8917,294103744433919000.0000,4.00141E+16,1.60056E+16,,3.00106E+16,,1.40049E+16,4.00141E+15,1.80064E+16,6.8024E+16,6.00212E+15,2.60092E+16,,2.40085E+16,4.80169E+16
40640955016.5765,10.3639,280703678904814000.0000,5.61407E+16,1.40352E+16,,1.80452E+16,,1.00251E+16,2.00503E+15,6.01508E+15,5.41357E+16,4.01005E+15,4.01005E+16,,3.60905E+16,4.01005E+16
40640955016.5765,9.6355,301924824182353000.0000,4.92938E+16,1.23235E+16,,2.05391E+16,,1.43774E+16,4.10782E+15,6.16173E+15,6.36712E+16,4.10782E+15,4.72399E+16,,4.10782E+16,3.90243E+16
40640955016.5765,9.3727,310390447703605000.0000,4.80605E+16,8.01008E+15,,2.20277E+16,,1.00126E+16,,2.00252E+15,7.40932E+16,8.01008E+15,6.00756E+16,,3.60453E+16,4.20529E+16
